time,Okanagan-Similkameen_1,CentralOkanagan_1,KootenayBoundary_1,CentralOkanagan_2,NorthOkanagan_1,KootenayBoundary_2,Squamish-Lillooet_1,CentralOkanagan_4,CentralOkanagan_3,NorthOkanagan_2,CentralKootenay_1,KootenayBoundary_4,Okanagan-Similkameen_2,KootenayBoundary_3,NorthOkanagan_4,NorthOkanagan_3,Cariboo_1,Fraser-FortGeorge_1,CentralKootenay_2,Bulkley-Nechako_1,FraserValley_1,NorthernRockies_1,SunshineCoast_1,Thompson-Nicola_1,Thompson-Nicola_2,EastKootenay_2,GreaterVancouver_1,Nanaimo_1,EastKootenay_1,Squamish-Lillooet_2,FraserValley_2,Comox-Strathcona_1,SunshineCoast_2,CowichanValley_1,Columbia-Shuswap_2,Columbia-Shuswap_1,Bulkley-Nechako_2,PeaceRiver_2,NorthernRockies_2,PeaceRiver_1,Stikine_1,Fraser-FortGeorge_2,Cariboo_2,Skeena-QueenCharlotte_1,Stikine_2,CentralCoast_2,Alberni-Clayoquot_1,Kitimat-Stikine_2,Kitimat-Stikine_1,Alberni-Clayoquot_2,CentralCoast_1,MountWaddington_2,Comox-Strathcona_2,PowellRiver_2,PowellRiver_1,MountWaddington_1,Capital_2,Capital_1,CowichanValley_2,Nanaimo_2,GreaterVancouver_2,Skeena-QueenCharlotte_2
2023-04-03 18:00:00,0.2436037922015517,0.3149747127041781,0.4181493200313288,0.3553188645127861,0.3653447306226996,0.39974371475658793,0.44193881281714,0.38760928874171524,0.35115642113690393,0.3663869694814465,0.24020188663505862,0.3120825225880666,0.2954796678888037,0.31679411912523997,0.3389553218265665,0.339882769107385,0.5253716237109578,0.5973967110084553,0.26050249951474247,0.5812351599485713,0.3605948626637651,0.3965366678367519,0.5929595627905611,0.351253925574617,0.3505666408688521,0.17723778453019565,0.49695791550256946,0.5271719417982429,0.1799629033747237,0.5226553182204429,0.34601410869047516,0.48509447400244693,0.5594762917491987,0.42686580780696626,0.22306590598144374,0.2244393110320932,0.5668571874130844,0.3728504433651646,0.3199663509050345,0.3725257289727762,0.5057991426717972,0.48739503580737564,0.48639333111789157,0.5908798867275715,0.6666893129850299,0.5141055983030907,0.5574917727868691,0.6441325921733848,0.6433342066084801,0.5570162074628808,0.5143867394867899,0.5481280159526062,0.5887966129478108,0.6307904792802371,0.6282545748005496,0.5502848719246912,0.4004148871389156,0.4102731173644471,0.39485829821953883,0.4920255221004915,0.4529788865829622,0.6240027923721887
2023-04-03 19:00:00,0.09050284681158037,0.0936693647376181,0.13654978732082096,0.11331239038926644,0.13317557760423188,0.1307689936854913,0.33867714043907676,0.15302581450837635,0.13620191463282283,0.16554534691956654,0.15567698765946147,0.10717114939216432,0.17447053000268498,0.10294651744878641,0.17750991968421057,0.1854366802315681,0.25105488316833324,0.32356485734352114,0.15521903275458068,0.367700857828192,0.26182056916958146,0.29847734105170903,0.3798453170496615,0.1979270691537224,0.197433956337344,0.10938353514672983,0.4111220244497988,0.3994060429931597,0.1102122212894249,0.3693834178947321,0.2886557563945948,0.39238932394826354,0.32894967079405063,0.35660187070455884,0.1348585882416045,0.13502537938536377,0.3445069266117186,0.21836971874968822,0.24629670622765953,0.2179704366824393,0.39656184361418123,0.3136714666389353,0.29663290138188686,0.4915891988410686,0.5462949934168553,0.4183736494819517,0.40329127519986635,0.5685411914422486,0.5681317747839696,0.4022789852114871,0.41575440929981455,0.45694975930948867,0.4820906013961162,0.47958899921762654,0.475620970687446,0.460360924721891,0.35157084710926556,0.3526380212543767,0.34603621507610943,0.3926203263196671,0.3949841853909632,0.5365585586999472
2023-04-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.262295348921643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17523575305773106,0.23226226736203864,0.0,0.290146461453928,0.06702900975570956,0.1437350373297919,0.21650406279071677,0.04279474440170804,0.04344314961991574,0.0,0.2225667042172544,0.20592473161505695,0.0,0.2550525158344263,0.18384923004290482,0.2739508339551673,0.20857284970617296,0.18505439014016078,0.0,0.0,0.24062978817267144,0.10064870841981895,0.16938977757951404,0.10031441558050881,0.32721573176750857,0.12999080271571556,0.19816953448530225,0.3683691279437656,0.3909963452513765,0.2572442927058732,0.25497867501081306,0.4030565227748068,0.40278512024352,0.2582214926256568,0.2584916588195488,0.294397622595139,0.3230937887824884,0.3206490595092722,0.3128888972609457,0.29519711092779133,0.18520103151020226,0.18414482428013745,0.20015224411297713,0.21497999004065438,0.19582536059195016,0.3808317434503744
2023-04-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020582773114804246,0.0,0.0,0.0,0.05466343312284367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10127241881635073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037378706908791824,0.0,0.0,0.0,0.0,0.0,0.0,0.07951060562527698,0.0,0.0,0.08166284020325269,0.0,0.0,0.0,0.0,0.0,0.09356002738606328,0.09512611350254682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 08:00:00,0.4368735206100372,0.42733938438916613,0.3157351369693748,0.4070480153910144,0.4048966442917406,0.3136347255357544,0.48407849758643634,0.5287166905480144,0.5027052648639703,0.4750307412778663,0.24895917990287125,0.2872930880379891,0.4049587940315861,0.3097342962844831,0.3997768497924561,0.39248460504344135,0.5373604954667561,0.492529082861964,0.36646006010436455,0.49835694581731754,0.3005842323340011,0.46046264789200864,0.3898782188673353,0.5152948810276584,0.5135595737529501,0.16018551401882658,0.24204808821051435,0.34943688016086694,0.16270793352679755,0.4708848791378732,0.31836749643133794,0.3688754225177929,0.4506887583683994,0.3049720484932448,0.48011169886378574,0.47535019006973966,0.47805402887421794,0.4297452743527665,0.5033407912743244,0.4301186552135255,0.3282888554668279,0.5069730008955203,0.5378738919628291,0.0973883263230051,0.18273024183338266,0.4355492931377243,0.4049572824300279,0.2072049510178299,0.20698613031386884,0.40770798649442874,0.43452822804748925,0.37254158923247965,0.439093607847388,0.5040247907514351,0.4929868160227776,0.3771687544887846,0.2807383368158805,0.2858183721856731,0.3149025312963656,0.3193194112662579,0.22877601035185643,0.0977702572964096
2023-04-04 09:00:00,0.6181281234885752,0.6251539660167397,0.5247006813064515,0.62684611995195,0.6446677931624947,0.5156771016182322,0.6946120273913118,0.7313841280775502,0.7100077482514194,0.7002437163748004,0.4571364287389455,0.521729541964041,0.6313656731502911,0.5421690323092315,0.62923032137987,0.623732184053751,0.7380252336033555,0.6998392746424915,0.5660926220097225,0.7012923112791162,0.548157550724003,0.6572344601330329,0.5542497425007267,0.7104003755724395,0.708694856758599,0.3871366855416772,0.39828803587168843,0.46846964710601396,0.3881336327770465,0.6682551938763491,0.5295011936121595,0.5970654302300602,0.6318513426155858,0.45719258552424513,0.6763814831252931,0.6709604633824922,0.6427586028221767,0.5709457019289245,0.6915640934199875,0.5711363629191814,0.5137581437396085,0.7008708028180595,0.7405666347284996,0.16917473886864473,0.3007416300378635,0.5976162408285192,0.5618261968038624,0.309667056878296,0.3095462316843881,0.5678819518659318,0.5975191199547586,0.5579409921927523,0.642735213399987,0.7091246714865003,0.691735965397174,0.5640494439880597,0.442931742966485,0.44715790751243595,0.4735757032056633,0.455576532977632,0.40189702396821403,0.17324269379031984
2023-04-04 10:00:00,0.7795561440959387,0.7358434501511654,0.7074846739913038,0.6806703590071859,0.674866259161517,0.7050149811355909,0.818922537764047,0.7151032019619789,0.7131444680370008,0.6873579168974785,0.5650625100856093,0.6724571211717317,0.7634182820160509,0.6836434202107474,0.717928303564954,0.7106415364981862,0.8388868466496007,0.8173448310430185,0.7019302934131751,0.8190727850415788,0.7173220998787687,0.8003967170610619,0.6603873374740269,0.8058145079429799,0.8045041117949188,0.5522445141009309,0.5325568910974482,0.6040102598641193,0.5531006316984904,0.7935495807441956,0.7022368232933958,0.744327989059492,0.7481517431085621,0.5507612025193452,0.8063786406783592,0.8015984358375974,0.7968920602459375,0.7472931325479664,0.8240977618567721,0.7474373481319124,0.6425698285720503,0.8227012405138577,0.8514109772894418,0.25283738370233094,0.40016715386140606,0.731940004606894,0.7067242467874377,0.44299622526644017,0.44276284954108214,0.7120437781626647,0.7315743428174369,0.6895759716064558,0.7768447141226564,0.8243619787586067,0.8090916444543492,0.6953574167918641,0.5192577119705335,0.5113160479663761,0.5537644578395103,0.5602931375541059,0.5276723949559773,0.2615576755752685
2023-04-04 11:00:00,0.728286173216323,0.748510404218787,0.779249627483921,0.7482450951278675,0.7766934883027019,0.7639701433002699,0.865707102531214,0.7715527217604209,0.7616769414357448,0.7755141653943782,0.6408202399990744,0.7793782776987817,0.7562537064717112,0.7807244948230581,0.7718664552015981,0.7596918800722713,0.8849392928880822,0.8570722015370134,0.7482762076595298,0.8719256928557094,0.7197137923844328,0.862938443688728,0.6745478499105837,0.8438540085336811,0.8432729998895608,0.6469923160356649,0.4337270674084599,0.6967577159603723,0.6491859367381976,0.7959670602913683,0.6500901355094224,0.8113224137960169,0.7799533218856863,0.6275630578376681,0.8674750746593435,0.8645894674740745,0.8625143128255908,0.8136069814162931,0.8801314918607972,0.8135567382205502,0.6762928298838693,0.853712609543287,0.8936670695884656,0.3459963954792187,0.4764722220846584,0.8196734460581508,0.7752064342241222,0.5466003401919795,0.5465502032073246,0.7773910625883982,0.8177475055914603,0.7868616475500447,0.8560257510226739,0.884181496399468,0.8724550035019333,0.7914989694332473,0.5786856953842511,0.5814412780785079,0.5938216531240041,0.6164098515117536,0.4551442947745227,0.36086333824145583
2023-04-04 12:00:00,0.729857352278625,0.7246504235150871,0.7135404208790982,0.7127790882897213,0.7107058151211989,0.7124813249187597,0.8388145850802736,0.7956561867882582,0.7653258722062299,0.7662178747592906,0.6638979677120737,0.6655001170526851,0.793164674911596,0.6708362190917705,0.7825712432308073,0.7959471572798209,0.8842325772144177,0.8397656201044013,0.7302591409296925,0.8570507902199994,0.7954475335906964,0.8835161357223609,0.8214214930114486,0.820544086730084,0.8200811876741151,0.7510604721098363,0.6669521959218444,0.7672272782266991,0.7520989378803605,0.882494662780406,0.7526712357587861,0.7502528566366039,0.8724101522972934,0.7213956337587522,0.8640298574508396,0.8624770149612736,0.7822371146065118,0.8048122109469945,0.9138800301207494,0.8044264187381662,0.7393040107297448,0.8030428728543587,0.8854723743777421,0.23095812547524053,0.6030480186599819,0.6454969863333553,0.7718525414507417,0.5053345151752092,0.5047787907231813,0.7708849972880355,0.6416645227601893,0.6659157143889951,0.8355793729469246,0.9190913573816499,0.909544993412961,0.6729643975024137,0.697871711951074,0.6967142159883387,0.7152515611085104,0.748895625076822,0.6747095276794093,0.24981802200622436
2023-04-04 13:00:00,0.803382601076465,0.7991758876463981,0.7824035249730921,0.7736765074271458,0.7833709795239168,0.7694723744155718,0.8712950273639235,0.7947403915593689,0.7884256993539901,0.7967417193681873,0.7035257597664294,0.7542805139852485,0.8538069729430592,0.7612645369970407,0.8278629967158054,0.8300204106319367,0.8657880619561233,0.81392033794341,0.7784370619131099,0.8329764274906202,0.8511481197688319,0.8939103734870445,0.8017691645905519,0.817509836793383,0.8171587816610221,0.7292129798768409,0.6348511057989923,0.7645832755175391,0.7290030060606849,0.8697821362404116,0.7870802006474225,0.7564135581918763,0.8625981187205999,0.7506159098973451,0.8485840887972941,0.8458064787632356,0.7716911845479968,0.8190886808410422,0.9219877267554998,0.819090973876605,0.7566723624954936,0.7563261553427989,0.8622411875259061,0.261501805788049,0.616737445861167,0.6645960838450773,0.7635058883934656,0.5610919382873018,0.5605365603592032,0.7637316192257232,0.6624803138102142,0.7393531109160189,0.8487715960865879,0.8939668885250156,0.8857198800544887,0.7439329127545017,0.7299944841625258,0.7334736028512963,0.7385443282217944,0.759992232668929,0.6475204447154871,0.2718382452089726
2023-04-04 14:00:00,0.7510971872289418,0.7670816890176431,0.7615653907149841,0.7526268893095786,0.7945113923887587,0.7365270758981438,0.7915718479256022,0.7363111831404581,0.747512418331542,0.8057229818188454,0.7082612764740261,0.7617715603775864,0.8063007567410662,0.7668315553754128,0.852285881116685,0.8529454160214577,0.8279241247448279,0.7766298535535751,0.7668933973971882,0.7981116005170592,0.8516970980927376,0.8842634470377182,0.8264796613426704,0.8405617232196797,0.8407908202296281,0.7271812481723561,0.7359003215700931,0.7988461071374521,0.7291721957790502,0.8599903411870371,0.8047906107407132,0.8130691925661855,0.8576562076596005,0.7544826623687343,0.8511966231635253,0.8502318955391036,0.7525286149793593,0.8330569864507492,0.9199287432601656,0.8332266431019076,0.7247254092412647,0.7429017870233606,0.8316291326004674,0.2612077231119699,0.604196343292107,0.7076118356332971,0.7661472501679474,0.563673705875231,0.5631688734570443,0.7623379029727905,0.7066870556343051,0.8222703918945916,0.8860943566329113,0.9012431041980196,0.8958778564870057,0.8252694572339859,0.7436547249757027,0.7427472948046675,0.7415588612377637,0.7814230926758349,0.7449083219671853,0.26751282373943935
2023-04-04 15:00:00,0.6075697145294531,0.6472913800415764,0.6711253939306493,0.6721495591725802,0.7456895656850339,0.6468154757321638,0.6032798062328416,0.6743539089141333,0.6766170123943316,0.7800819728056105,0.646549538978443,0.7456282377274546,0.7169320336808105,0.7354125077814633,0.808659900519439,0.809031616236782,0.7757223632025328,0.7478287419770544,0.7159804964171183,0.7541040842869755,0.7935245019819714,0.8616246432413459,0.7679653597759846,0.7939837871029152,0.793324591737184,0.6283299064233676,0.6966041315028387,0.7654114521146612,0.6300862533882239,0.756847145419695,0.7394589370541627,0.8191578844722646,0.7805920261450737,0.6816081758845022,0.7987152877867904,0.7965385159874606,0.726587292571071,0.830323434556911,0.9021578155764333,0.8306131130043382,0.6597708822891664,0.7607856299662633,0.8069480754526371,0.23596497581731685,0.5769426254977794,0.6791956559928756,0.7472175481060432,0.5190812838870552,0.5184928923837114,0.7423351554450489,0.6800247100744171,0.8154607391379484,0.8804028195156469,0.8679179525139392,0.8641702418110527,0.8183987639463569,0.6703861104196557,0.677451464893867,0.6487784355552455,0.72125195964108,0.6926835007430479,0.2531400809872707
2023-04-04 16:00:00,0.6077336564427149,0.6801361548998167,0.6709239171526508,0.6808937512016277,0.6972308941936874,0.6549126771793191,0.7458082222159019,0.7407143899219921,0.7171216430013376,0.7354272274750543,0.5747991189207635,0.68734241404783,0.6470621809951079,0.6859953569659224,0.7449392090668887,0.750114516724948,0.7460996346884546,0.6971162712345947,0.63723856480331,0.7185850871695867,0.7559533391201764,0.8127228456924976,0.7240801745291487,0.699419870038845,0.6984274369266535,0.5687621471764663,0.7277192964188053,0.6703176075235636,0.5727535109161359,0.7932953149320195,0.7223548415988398,0.7832675723757685,0.7428333706046383,0.6094108515979564,0.7403066989733963,0.74004822066448,0.6787581202131643,0.812195849549735,0.8454041428971598,0.812658579239567,0.5819646363217293,0.7401628701752677,0.7407609441762838,0.18598592626314667,0.5207742318268823,0.6355081546051508,0.7431695998568306,0.45933204459789867,0.4587778093004451,0.745318598610413,0.6364057195528494,0.7961283478465165,0.8457535885772357,0.8259667373959169,0.8176501221763796,0.7983665721697051,0.6006576160764061,0.6031204840660292,0.577656310399738,0.6240734477269844,0.7012032862199874,0.18709967441425443
2023-04-04 17:00:00,0.35181884287112025,0.46003600435842623,0.5149108930718614,0.5240494826584167,0.5698560244055274,0.4918698133305528,0.6677087652380183,0.652357212608372,0.5833631833461228,0.645598268496128,0.5318925068430718,0.6132873622556839,0.5080637748864384,0.595439781628357,0.646152490687567,0.6532034538346527,0.6920198127470284,0.5467580759318692,0.5527930205461388,0.6479659226377225,0.6689204701903104,0.7113519458511655,0.648986741587621,0.6381465122268006,0.6378259435205923,0.46483473389883656,0.6741862817509998,0.5667687570489206,0.46838028870085574,0.7125042565574254,0.6817887110308226,0.715575438472382,0.6609312797124562,0.5320944831462033,0.6461459342144285,0.6452874775136713,0.6005267673169145,0.7223737824151651,0.7431966004305036,0.7232879735948412,0.46014018455468136,0.6268731121162558,0.6895066701900664,0.11014335608319184,0.4370265668153301,0.5769659452061466,0.6211467844690548,0.3404493693112132,0.3399231220209071,0.6221311046163623,0.5760464812332362,0.7259650094556255,0.7973568254089467,0.7652775123812172,0.7538689194062856,0.7291644878094461,0.5390498232924943,0.5376715568462441,0.5032971317638084,0.5418066032219074,0.6794807015737032,0.10795760855631797
2023-04-04 18:00:00,0.3446902832178395,0.43402377709273726,0.48120351225869645,0.497386041214166,0.5185455428342867,0.4647591476765675,0.5351058507037958,0.6082612940918675,0.5441839851864095,0.554151784695235,0.39838224319881826,0.5228827789988185,0.4786174811725192,0.514937349400519,0.4757018046927383,0.4738871311556359,0.6217315110496094,0.4284991839319601,0.41751078579233963,0.6079500710262663,0.6139064385454297,0.6914281347064419,0.6903399424310332,0.5646393045085919,0.563759397603227,0.2906091901886597,0.5631615849593207,0.49477666985502644,0.2931934249683454,0.6939918629984876,0.6178298727017087,0.6157395321688179,0.7109492190947202,0.47426483161918664,0.51474137010623,0.5121160920903572,0.4814233658769232,0.6116934398136392,0.6096798631385019,0.6124650432880561,0.3193462003136226,0.561855521044339,0.6289409308020155,0.06052646312508548,0.30645060144837755,0.46066931540083034,0.5961124895227793,0.21563339104998,0.21498530512228456,0.6011436850493037,0.4591134068987829,0.6203221891867364,0.6805924856533473,0.7551402656719506,0.7423666913278092,0.6247724450939718,0.4867003406841941,0.4989135625901448,0.4551455533714186,0.5054026978318442,0.5724357825709053,0.0598946460961141
2023-04-04 19:00:00,0.20532241127767709,0.2859474778685756,0.30523854225415237,0.332903055991289,0.33728191676214786,0.2847125881640788,0.4843564776407679,0.3463823939147808,0.31969992963766564,0.3013281900926356,0.18970632892323464,0.22892638509982674,0.29160681294938845,0.24195539236593644,0.263850396223399,0.2542044234966702,0.5343711210339506,0.46256572396904383,0.2197769942750972,0.4752416367392262,0.4657209822606181,0.591981353671962,0.5365554590741957,0.3915746205194006,0.38845139330619727,0.13498913963048478,0.5134682161567319,0.49851837036100904,0.13559315308145597,0.5815430798913164,0.5055855401099065,0.5369989406566821,0.530774092706729,0.4188278505834685,0.2497063988171956,0.24773777444441594,0.2970664272303165,0.3937717913238238,0.3785634041254963,0.39444402927116573,0.1546905839234459,0.5007222190244627,0.49839836767455387,0.034913072518151816,0.16966022410965217,0.24334919772347238,0.5009670355251679,0.09411793631039397,0.09383783108464207,0.49709438602876815,0.2433403572946623,0.45146986387334853,0.5850347076404023,0.6240961207809909,0.6191784287425469,0.4552066638546604,0.4091929083313749,0.4186886974746094,0.37786959974056084,0.44924126227015987,0.49690371634612995,0.02832788706492372
2023-04-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.44123666714054166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189428996712517,0.35860641121504255,0.0,0.23978933125349963,0.29820109400307715,0.37641513036805563,0.39745527325711333,0.10507936512317997,0.10667147671595542,0.0,0.36816613866575437,0.35910243510398154,0.0,0.4520260081702942,0.40887824732650274,0.31319175770460983,0.42020558465693036,0.3366760973303719,0.0,0.0,0.1050398419699123,0.1363977506856177,0.14098241717815774,0.1359437033258507,0.04226454967212001,0.2537001325642906,0.35342116678745056,0.015741952344919274,0.051478970245618975,0.05572854282969298,0.305662389461718,0.021721249088861198,0.021639798613614612,0.30079477028279145,0.05585649192296647,0.2105374249363288,0.37121779892642104,0.44441034859262696,0.4396859883541057,0.21168131689762895,0.33137036942932446,0.32921563524946973,0.322677255719615,0.35195570731971415,0.37387509835808685,0.009343636371510122
2023-04-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.903809029567558e-05,0.0,0.0,0.0,0.0043165237115566435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
