cluster_id,lcoe,capex,fom,vom,CF_mean,Cluster_No,potential_capacity,Region,nearest_station,nearest_station_distance_km,Rank
DivisionNo.18_1,2.9181119158998086,3.209402094837186,0.09052719999999999,0,0.17090730691095882,1,25029.679427688883,DivisionNo.18,AB_794S_DSS,0.0,24
DivisionNo.14_1,2.926334802330521,3.209402094837186,0.09052719999999999,0,0.14516911442102368,1,31741.844832736293,DivisionNo.14,AB_426S_DSS,0.0,25
DivisionNo.12_2,3.0084953102127137,3.209402094837186,0.09052719999999999,0,0.23641771149431073,2,18107.369508475425,DivisionNo.12,AB_822S_DSS,0.0,26
DivisionNo.13_2,3.098609739420246,3.209402094837186,0.09052719999999999,0,0.1875607902349357,2,15060.074171618624,DivisionNo.13,AB_234S_DSS,0.0,27
DivisionNo.1_2,3.102186824501519,3.209402094837186,0.09052719999999999,0,0.28776516936899044,2,11141.573940797873,DivisionNo.1,AB_41S_GSS,2.735577680000134,28
DivisionNo.16_1,3.241633575280329,3.209402094837186,0.09052719999999999,0,0.18996096519807137,1,47046.11263642669,DivisionNo.16,AB_2032S_DSS,0.17922519999993822,29
DivisionNo.9_1,3.259705100076785,3.209402094837186,0.09052719999999999,0,0.14663297621183566,1,16927.30655308962,DivisionNo.9,AB_634S_DSS,0.0,30
DivisionNo.19_2,4.275240811671318,3.209402094837186,0.09052719999999999,0,0.2085768940878015,2,12742.911632048508,DivisionNo.19,AB_862S_DSS,1.8974493999995523,31
DivisionNo.8_3,4.838607311445518,3.209402094837186,0.09052719999999999,0,0.19921058838696484,3,3266.2979640761505,DivisionNo.8,AB_534S_DSS,2.8877626336077706,32
DivisionNo.12_3,5.57317261237994,3.209402094837186,0.09052719999999999,0,0.22006801065178214,3,15323.292267234508,DivisionNo.12,AB_707S_DSS,16.074724839320474,33
DivisionNo.7_4,5.799560443343236,3.209402094837186,0.09052719999999999,0,0.2920691219730838,4,4544.470984369216,DivisionNo.7,AB_873S_DSS,9.632853560000317,34
DivisionNo.2_4,5.998973289321882,3.209402094837186,0.09052719999999999,0,0.2567418611927203,4,8048.301097745525,DivisionNo.2,AB_608S_GSS,11.471971280000021,35
DivisionNo.7_3,6.003012242940086,3.209402094837186,0.09052719999999999,0,0.2903833561152268,3,5057.911399236012,DivisionNo.7,AB_873S_DSS,9.632853560000317,36
DivisionNo.3_3,6.037257513011892,3.209402094837186,0.09052719999999999,0,0.24350552086963254,3,5403.486794254232,DivisionNo.3,AB_418S_GSS,6.704692280000751,37
DivisionNo.11_3,6.136614079836474,3.209402094837186,0.09052719999999999,0,0.19568001179248207,3,9848.189639118713,DivisionNo.11,AB_384S_DSS,7.901827559999804,38
DivisionNo.11_4,6.136614079836474,3.209402094837186,0.09052719999999999,0,0.1957195181858228,4,9041.961510484593,DivisionNo.11,AB_384S_DSS,7.901827559999804,39
DivisionNo.2_3,6.245658911735762,3.209402094837186,0.09052719999999999,0,0.2550084231976828,3,9178.105391602896,DivisionNo.2,AB_608S_GSS,11.471971280000021,40
DivisionNo.18_2,6.261691370290155,3.209402094837186,0.09052719999999999,0,0.1794614647378042,2,23723.792491481407,DivisionNo.18,AB_813S_DSS,8.675835519999334,41
DivisionNo.15_1,6.509270375593181,3.209402094837186,0.09052719999999999,0,0.11749003294292604,1,7818.039122973714,DivisionNo.15,AB_491S_DSS,2.2548979199987946,42
DivisionNo.4_4,6.604883372147269,3.209402094837186,0.09052719999999999,0,0.275717240670487,4,9772.090478306205,DivisionNo.4,AB_132S_DSS,10.865953348498927,43
DivisionNo.4_3,6.604883372147269,3.209402094837186,0.09052719999999999,0,0.27782272743244996,3,10405.085463722535,DivisionNo.4,AB_132S_DSS,10.865953348498927,44
DivisionNo.10_4,6.85121032890649,3.209402094837186,0.09052719999999999,0,0.29059303113815166,4,6541.954072415724,DivisionNo.10,AB_956S_DSS,21.272027480000574,45
DivisionNo.10_3,7.2089653202231485,3.209402094837186,0.09052719999999999,0,0.2839222751247118,3,8641.760540800757,DivisionNo.10,AB_956S_DSS,21.272027480000574,46
DivisionNo.5_4,7.433677659759438,3.209402094837186,0.09052719999999999,0,0.2060907905367382,4,1689.9773013847143,DivisionNo.5,AB_511S_DSS,9.609494595046225,47
DivisionNo.5_3,7.433677659759438,3.209402094837186,0.09052719999999999,0,0.2114947421001188,3,1825.7285939968424,DivisionNo.5,AB_511S_DSS,9.609494595046225,48
DivisionNo.17_2,8.374351591303837,3.209402094837186,0.09052719999999999,0,0.18117245202894955,2,91670.37824509409,DivisionNo.17,AB_724S_DSS,10.889433720000364,49
DivisionNo.14_2,8.434701493658606,3.209402094837186,0.09052719999999999,0,0.13905002643605877,2,35601.454012597,DivisionNo.14,AB_359S_DSS,5.977507585082465,50
DivisionNo.12_4,8.847313985730942,3.209402094837186,0.09052719999999999,0,0.2094748257073938,4,15725.309550455697,DivisionNo.12,AB_885S_DSS,15.716380240000063,51
DivisionNo.6_4,8.874515610784073,3.209402094837186,0.09052719999999999,0,0.16729829102891014,4,3007.7704814743543,DivisionNo.6,AB_237S_DSS,9.960802279999688,52
DivisionNo.6_3,8.9622228323881,3.209402094837186,0.09052719999999999,0,0.1607103839315746,3,3042.1989555310256,DivisionNo.6,AB_237S_DSS,9.960802279999688,53
DivisionNo.8_4,9.444018501148648,3.209402094837186,0.09052719999999999,0,0.2016542806080234,4,4674.747810468043,DivisionNo.8,AB_429S_DSS,15.960950279999546,54
DivisionNo.1_4,11.818721789456268,3.209402094837186,0.09052719999999999,0,0.28316747592935504,4,6089.404007812994,DivisionNo.1,AB_1019S_GSS,29.432132441072604,55
DivisionNo.13_4,12.172489886246389,3.209402094837186,0.09052719999999999,0,0.17144250891159485,4,18966.391499608406,DivisionNo.13,AB_438S_GSS,21.454147000000322,56
DivisionNo.13_3,12.235169632756763,3.209402094837186,0.09052719999999999,0,0.17231248898432933,3,19893.9474517234,DivisionNo.13,AB_438S_GSS,21.454147000000322,57
DivisionNo.19_4,13.048605719318084,3.209402094837186,0.09052719999999999,0,0.1889130963215747,4,9985.417510857062,DivisionNo.19,AB_882S_DSS,25.970992994163613,58
DivisionNo.19_3,13.048605719318084,3.209402094837186,0.09052719999999999,0,0.18786163318298427,3,10372.728308503674,DivisionNo.19,AB_882S_DSS,25.970992994163613,59
DivisionNo.1_3,14.199978879527071,3.209402094837186,0.09052719999999999,0,0.28138863016274446,3,6089.404007812994,DivisionNo.1,AB_1019S_GSS,29.432132441072604,60
DivisionNo.3_4,14.631441372864712,3.209402094837186,0.09052719999999999,0,0.1431469594249923,4,1981.8708751089525,DivisionNo.3,AB_229S_DSS,24.90528963999963,61
DivisionNo.17_3,15.1999841522583,3.209402094837186,0.09052719999999999,0,0.17762804935483076,3,89025.09560181548,DivisionNo.17,AB_855S_DSS,29.864676673316232,62
DivisionNo.18_4,19.01153825069635,3.209402094837186,0.09052719999999999,0,0.15658941391794734,4,22550.223582252795,DivisionNo.18,AB_2018S_DSS,33.83273778228513,63
DivisionNo.18_3,19.324427767481666,3.209402094837186,0.09052719999999999,0,0.15283998465791904,3,22550.223582252795,DivisionNo.18,AB_2018S_DSS,33.83273778228513,64
DivisionNo.15_2,21.579685704092768,3.209402094837186,0.09052719999999999,0,0.0960133465314274,2,6448.93015111799,DivisionNo.15,AB_3S_DSS,28.626271960000267,65
DivisionNo.16_2,23.939235538619894,3.209402094837186,0.09052719999999999,0,0.2042336695407193,2,30381.481864269605,DivisionNo.16,AB_762S_DSS,38.49956801225117,66
DivisionNo.9_3,30.864436259387283,3.209402094837186,0.09052719999999999,0,0.08053919173986898,3,7086.481555529086,DivisionNo.9,AB_358S_DSS,24.594147395321514,67
DivisionNo.14_3,34.70272310871176,3.209402094837186,0.09052719999999999,0,0.08632834840678132,3,8914.000837184643,DivisionNo.14,AB_411S_DSS,38.837242172582044,68
DivisionNo.9_2,37.62428352496097,3.209402094837186,0.09052719999999999,0,0.07385293574143227,2,7086.481555529086,DivisionNo.9,AB_358S_DSS,24.594147395321514,69
DivisionNo.17_5,49.91608143348195,3.209402094837186,0.09052719999999999,0,0.16250938458973319,5,62494.17798888581,DivisionNo.17,AB_939S_DSS,111.09059265070398,70
DivisionNo.17_4,50.326395500276995,3.209402094837186,0.09052719999999999,0,0.16163892269553684,4,62944.19738550816,DivisionNo.17,AB_939S_DSS,111.09059265070398,71
DivisionNo.15_3,60.95459785152778,3.209402094837186,0.09052719999999999,0,0.047065965675497326,3,167.97569980955535,DivisionNo.15,AB_104S_DSS,16.910509880000376,72
DivisionNo.16_4,89.9127311202037,3.209402094837186,0.09052719999999999,0,0.18018604912509179,4,3816.732142102556,DivisionNo.16,AB_849S_DSS,190.4881858526514,73
DivisionNo.16_3,90.18016184958397,3.209402094837186,0.09052719999999999,0,0.17848390157714542,3,4266.751538724908,DivisionNo.16,AB_849S_DSS,190.4881858526514,74
DivisionNo.15_4,375.57924324165606,3.209402094837186,0.09052719999999999,0,0.013744312696753271,4,0.3724520728031401,DivisionNo.15,AB_740S_GSS,67.29898738751837,75
